   M   |   S   |   Method   |      α   
---------------------------------------
   4   |   3    |     FC     |  = 1/3     | runtime:  0.01
   108   |   25    |     FC     |  = 23/50     | runtime:  0.05

   109   |   25    |     FC     |  = 91/200     | runtime:  4.74

   27   |   26    |     FC         INT         MID     |  = 9/26     | runtime:  0.02

   29   |   26    |    INT         EBM     |  = 1/3     | runtime:  0.01

   31   |   26    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.01

   33   |   26    |    MID         GAP     |  = 9/26     | runtime:  0.06

   35   |   26    |     FC         EBM     |  = 1/3     | runtime:  0.02

   37   |   26    |     FC         EBM     |  = 1/3     | runtime:  0.01

   41   |   26    |     FC     |  = 41/104     | runtime:  0.03

   43   |   26    |    INT         MID     |  = 53/130     | runtime:  0.04

   45   |   26    |    INT        HALF        MID     |  = 16/39     | runtime:  0.05

   47   |   26    |     FC     |  = 31/78     | runtime:  0.02

   49   |   26    |     FC     |  = 29/78     | runtime:  0.04

   51   |   26    |     FC     |  = 9/26     | runtime:  0.02

   53   |   26    |     FC     |  = 53/130     | runtime:  0.05

   55   |   26    |     FC     |  = 11/26     | runtime:  0.02

   57   |   26    |    INT         MID     |  = 181/416     | runtime:  0.38

   59   |   26    |    GAP     |  = 191/442     | runtime:  0.63

   61   |   26    |     FC     |  = 43/104     | runtime:  0.04

   63   |   26    |     FC     |  = 41/104     | runtime:  0.08

   67   |   26    |     FC     |  = 67/156     | runtime:  0.08

   69   |   26    |     FC     |  = 23/52     | runtime:  0.03

   71   |   26    |    INT        HALF        MID     |  = 29/65     | runtime:  0.04

   73   |   26    |     FC     |  = 57/130     | runtime:  0.06

   75   |   26    |     FC     |  = 11/26     | runtime:  0.03

   77   |   26    |     FC     |  = 53/130     | runtime:  1.13

   79   |   26    |     FC     |  = 79/182     | runtime:  1.88

   81   |   26    |     FC     |  = 81/182     | runtime:  0.26

   83   |   26    |    GAP     |  ≤ 853/1872  |   TIME OUT
MULTISET 3 TIME OUT:  length(B) = 167   sets sum to: 5976  sets of size: 7     | runtime:  120.04

   85   |   26    |     FC         INT         MID     |  = 71/156     | runtime:  0.12

   87   |   26    |     FC     |  = 23/52     | runtime:  0.05

   89   |   26    |     FC     |  = 67/156     | runtime:  4.85

   93   |   26    |     FC     |  = 93/208     | runtime:  5.62

   95   |   26    |     FC     |  = 95/208     | runtime:  0.29

   97   |   26    |    INT        HALF        MID     |  = 6/13     | runtime:  0.02

   99   |   26    |     FC     |  = 83/182     | runtime:  0.27

   101   |   26    |     FC     |  = 81/182     | runtime:  4.46

   103   |   26    |     FC     |  = 79/182     | runtime:  84.83

   105   |   26    |     FC     |  = 35/78     | runtime:  0.35

   107   |   26    |     FC     |  = 107/234     | runtime:  5.72

   109   |   26    |     FC     |  = 109/234     | runtime:  0.27

   28   |   27    |    EBM     |  = 1/3     | runtime:  0.01

   29   |   27    |    EBM         HBM     |  = 37/108     | runtime:  0.02

   31   |   27    |    GAP     |  = 37/108     | runtime:  0.05

   32   |   27    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.01

   34   |   27    |    INT         HBM         MID         GAP     |  = 16/45     | runtime:  0.06

   35   |   27    |    GAP     |  = 25/72     | runtime:  0.09

   37   |   27    |     FC         EBM     |  = 1/3     | runtime:  0.42

   38   |   27    |     FC         EBM     |  = 1/3     | runtime:  0.02

   40   |   27    |     FC         EBM     |  = 1/3     | runtime:  0.02

   41   |   27    |     FC     |  = 41/108     | runtime:  0.03

   43   |   27    |     FC     |  = 43/108     | runtime:  0.02

   44   |   27    |     FC         INT         MID     |  = 11/27     | runtime:  0.03

   46   |   27    |    INT        HALF    |  = 43/108     | runtime:  0.02

   47   |   27    |    INT         MID     |  = 89/216     | runtime:  0.05

   49   |   27    |     FC     |  = 32/81     | runtime:  0.03

   50   |   27    |     FC     |  = 31/81     | runtime:  0.03

   52   |   27    |     FC     |  = 29/81     | runtime:  0.05

   53   |   27    |     FC     |  = 28/81     | runtime:  0.04

   55   |   27    |     FC     |  = 11/27     | runtime:  0.02

   56   |   27    |     FC     |  = 56/135     | runtime:  0.04

   58   |   27    |     FC         INT         MID     |  = 58/135     | runtime:  0.10

   59   |   27    |    INT         MID     |  = 31/72     | runtime:  0.09

   61   |   27    |    MID     |  = 281/648     | runtime:  2.22

   62   |   27    |     FC     |  = 23/54     | runtime:  0.03

   64   |   27    |     FC     |  = 11/27     | runtime:  0.03

   65   |   27    |     FC     |  = 43/108     | runtime:  0.08

   67   |   27    |     FC     |  = 41/108     | runtime:  0.20

   68   |   27    |     FC     |  = 34/81     | runtime:  0.04

   70   |   27    |     FC     |  = 35/81     | runtime:  0.39

   71   |   27    |     FC     |  = 71/162     | runtime:  0.05

   73   |   27    |    GAP     |  ≤ 509/1134  |   TIME OUT
MULTISET 3 TIME OUT:  length(B) = 117   sets sum to: 3066  sets of size: 6     | runtime:  120.26

   74   |   27    |    INT        HALF        MID     |  = 121/270     | runtime:  0.27

   76   |   27    |     FC     |  = 59/135     | runtime:  0.07

   77   |   27    |     FC     |  = 58/135     | runtime:  0.10

   79   |   27    |     FC     |  = 56/135     | runtime:  0.37

   80   |   27    |     FC     |  = 11/27     | runtime:  0.04

   82   |   27    |     FC     |  = 82/189     | runtime:  0.68

   83   |   27    |     FC     |  = 83/189     | runtime:  0.62

   85   |   27    |     FC     |  = 85/189     | runtime:  0.08

   86   |   27    |     FC         INT         MID     |  = 86/189     | runtime:  0.33

   88   |   27    |    MID     |  = 271/594     | runtime:  32.72

   89   |   27    |     FC     |  = 73/162     | runtime:  0.12

   91   |   27    |     FC     |  = 71/162     | runtime:  1.72

   92   |   27    |     FC     |  = 35/81     | runtime:  0.08

   94   |   27    |     FC     |  = 34/81     | runtime:  0.18

   95   |   27    |     FC     |  = 95/216     | runtime:  16.40

   97   |   27    |     FC     |  = 97/216     | runtime:  4.02

   98   |   27    |     FC     |  = 49/108     | runtime:  0.07

   100   |   27    |     FC         INT         MID     |  = 25/54     | runtime:  0.34

   101   |   27    |    INT        HALF        MID     |  = 25/54     | runtime:  0.05

   103   |   27    |     FC     |  = 86/189     | runtime:  0.33

   104   |   27    |     FC     |  = 85/189     | runtime:  1.08

   106   |   27    |     FC     |  = 83/189     | runtime:  16.51

   107   |   27    |     FC     |  = 82/189     | runtime:  48.17

   109   |   27    |     FC     |  = 109/243     | runtime:  41.98

   110   |   27    |     FC     |  = 110/243     | runtime:  33.09

   29   |   28    |    EBM         HBM     |  = 19/56     | runtime:  0.01

   31   |   28    |    INT         EBM         MID         GAP     |  = 19/56     | runtime:  0.09

   33   |   28    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.01

   37   |   28    |     FC         INT         EBM         MID         GAP     |  = 19/56     | runtime:  0.17

   39   |   28    |     FC         EBM     |  = 1/3     | runtime:  0.02

   41   |   28    |     FC         EBM     |  = 1/3     | runtime:  0.02

   43   |   28    |     FC     |  = 43/112     | runtime:  0.02

   45   |   28    |     FC         INT         MID     |  = 45/112     | runtime:  0.24

   47   |   28    |    INT        HALF        MID     |  = 23/56     | runtime:  0.04

   51   |   28    |     FC     |  = 11/28     | runtime:  0.03

   53   |   28    |     FC     |  = 31/84     | runtime:  0.21

   55   |   28    |     FC     |  = 29/84     | runtime:  0.04

   57   |   28    |     FC     |  = 57/140     | runtime:  0.05

   59   |   28    |     FC     |  = 59/140     | runtime:  0.03

   61   |   28    |    INT         MID     |  = 97/224     | runtime:  0.08

   65   |   28    |     FC     |  = 47/112     | runtime:  0.06

   67   |   28    |     FC     |  = 45/112     | runtime:  0.08

   69   |   28    |     FC     |  = 43/112     | runtime:  0.43

   71   |   28    |     FC     |  = 71/168     | runtime:  0.22

   73   |   28    |     FC     |  = 73/168     | runtime:  0.07

   75   |   28    |     FC         INT         MID     |  = 25/56     | runtime:  0.12

   79   |   28    |     FC     |  = 61/140     | runtime:  0.10

   81   |   28    |     FC     |  = 59/140     | runtime:  0.59

   83   |   28    |     FC     |  = 57/140     | runtime:  1.32

   85   |   28    |     FC     |  = 85/196     | runtime:  1.32

   87   |   28    |     FC     |  = 87/196     | runtime:  0.25

   89   |   28    |     FC     |  = 89/196     | runtime:  0.06

   93   |   28    |     FC     |  = 25/56     | runtime:  0.04

   95   |   28    |     FC     |  = 73/168     | runtime:  2.83

   97   |   28    |     FC     |  = 71/168     | runtime:  22.88

   99   |   28    |     FC     |  = 99/224     | runtime:  13.15

   101   |   28    |     FC     |  = 101/224     | runtime:  3.05

   103   |   28    |     FC     |  = 103/224     | runtime:  0.42

   107   |   28    |     FC     |  = 89/196     | runtime:  0.48

   109   |   28    |     FC     |  = 87/196     | runtime:  13.23

   30   |   29    |     FC         INT         MID     |  = 10/29     | runtime:  0.02

   31   |   29    |    EBM     |  = 1/3     | runtime:  0.16

   32   |   29    |    INT         EBM         HBM         MID         GAP     |  = 10/29     | runtime:  0.11

   33   |   29    |    HBM     |  = 10/29     | runtime:  0.02

   34   |   29    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.01

   35   |   29    |    INT        HALF        EBM         MID         GAP     |  = 41/116     | runtime:  0.04

   36   |   29    |    INT         HBM         MID         GAP     |  = 10/29     | runtime:  0.07

   37   |   29    |    MID         GAP     |  = 61/174     | runtime:  0.06

   38   |   29    |     FC         INT         EBM         MID         GAP     |  = 10/29     | runtime:  0.07

   39   |   29    |     FC         EBM     |  = 1/3     | runtime:  0.02

   40   |   29    |     FC         EBM     |  = 1/3     | runtime:  0.02

   41   |   29    |     FC         EBM     |  = 1/3     | runtime:  0.02

   42   |   29    |     FC         EBM     |  = 1/3     | runtime:  0.02

   43   |   29    |     FC         EBM     |  = 1/3     | runtime:  0.03

   44   |   29    |     FC     |  = 11/29     | runtime:  0.02

   45   |   29    |     FC     |  = 45/116     | runtime:  0.03

   46   |   29    |     FC     |  = 23/58     | runtime:  0.02

   47   |   29    |    GAP     |  = 117/290     | runtime:  0.09

   48   |   29    |    INT         MID     |  = 59/145     | runtime:  0.04

   49   |   29    |    INT        HALF        MID     |  = 47/116     | runtime:  0.03

   50   |   29    |    INT        HALF        MID     |  = 71/174     | runtime:  0.04

   51   |   29    |    INT         MID     |  = 95/232     | runtime:  0.06

   52   |   29    |     FC         INT         MID     |  = 35/87     | runtime:  0.30

   53   |   29    |     FC     |  = 34/87     | runtime:  0.03

   54   |   29    |     FC     |  = 11/29     | runtime:  0.43

   55   |   29    |     FC     |  = 32/87     | runtime:  0.05

   56   |   29    |     FC     |  = 31/87     | runtime:  0.05

   57   |   29    |     FC     |  = 10/29     | runtime:  0.03

   59   |   29    |     FC     |  = 59/145     | runtime:  0.06

   60   |   29    |     FC     |  = 12/29     | runtime:  0.03

   61   |   29    |     FC     |  = 61/145     | runtime:  0.04

   62   |   29    |     FC     |  = 62/145     | runtime:  0.03

   63   |   29    |    MID     |  = 25/58     | runtime:  0.04

   64   |   29    |    INT        HALF        MID     |  = 25/58     | runtime:  0.03

   65   |   29    |    INT        HALF        MID     |  = 101/232     | runtime:  0.09

   66   |   29    |     FC         INT         MID     |  = 25/58     | runtime:  0.20

   67   |   29    |     FC     |  = 49/116     | runtime:  0.05

   68   |   29    |     FC     |  = 12/29     | runtime:  0.34

   69   |   29    |     FC     |  = 47/116     | runtime:  0.08

   70   |   29    |     FC     |  = 23/58     | runtime:  0.04

   71   |   29    |     FC     |  = 45/116     | runtime:  0.21

   72   |   29    |     FC     |  = 11/29     | runtime:  0.04

   73   |   29    |     FC     |  = 73/174     | runtime:  0.19

   74   |   29    |     FC     |  = 37/87     | runtime:  0.05

   75   |   29    |     FC     |  = 25/58     | runtime:  0.41

   76   |   29    |     FC     |  = 38/87     | runtime:  0.03

   77   |   29    |     FC     |  = 77/174     | runtime:  0.05

   78   |   29    |     FC         INT         MID     |  = 13/29     | runtime:  0.03

   79   |   29    |    INT        HALF    |  = 103/232     | runtime:  0.18

   80   |   29    |     FC         INT         MID     |  = 13/29     | runtime:  0.03

   81   |   29    |     FC     |  = 64/145     | runtime:  0.06

   82   |   29    |     FC     |  = 63/145     | runtime:  0.10

   83   |   29    |     FC     |  = 62/145     | runtime:  0.16

   84   |   29    |     FC     |  = 61/145     | runtime:  0.36

   85   |   29    |     FC     |  = 12/29     | runtime:  0.04

   86   |   29    |     FC     |  = 59/145     | runtime:  1.15

   88   |   29    |     FC     |  = 88/203     | runtime:  1.09

   89   |   29    |     FC     |  = 89/203     | runtime:  0.60

   90   |   29    |     FC     |  = 90/203     | runtime:  0.29

   91   |   29    |     FC     |  = 13/29     | runtime:  0.08

   92   |   29    |     FC     |  = 92/203     | runtime:  0.10

   93   |   29    |    INT         MID     |  = 185/406     | runtime:  4.53

   94   |   29    |    INT        HALF        MID     |  = 53/116     | runtime:  0.07

   95   |   29    |     FC     |  = 79/174     | runtime:  0.11

   96   |   29    |     FC     |  = 13/29     | runtime:  0.04

   97   |   29    |     FC     |  = 77/174     | runtime:  0.36

   98   |   29    |     FC     |  = 38/87     | runtime:  0.08

   99   |   29    |     FC     |  = 25/58     | runtime:  0.06

   100   |   29    |     FC     |  = 37/87     | runtime:  0.12

   101   |   29    |     FC     |  = 73/174     | runtime:  45.74

   102   |   29    |     FC     |  = 51/116     | runtime:  0.27

   103   |   29    |     FC     |  = 103/232     | runtime:  19.62

   104   |   29    |     FC     |  = 13/29     | runtime:  0.09

   105   |   29    |     FC     |  = 105/232     | runtime:  2.64

   106   |   29    |     FC     |  = 53/116     | runtime:  0.33

   107   |   29    |     FC     |  = 107/232     | runtime:  0.14

   108   |   29    |    INT        HALF        MID     |  = 161/348     | runtime:  4.25

   109   |   29    |    MID     |  ≤ 349/754  |   TIME OUT
MULTISET 3 TIME OUT:  length(B) = 57   sets sum to: 2834  sets of size: 8     | runtime:  120.08

   110   |   29    |     FC     |  = 93/203     | runtime:  0.46

   31   |   30    |    EBM     |  = 1/3     | runtime:  0.03

   37   |   30    |    INT         HBM         MID         GAP     |  = 16/45     | runtime:  0.08
